timestamp,device_id,device_name,device_type,P1_FCV01D,P1_FCV01Z,P1_FCV02D,P1_FCV02Z,P1_FCV03D,P1_FCV03Z,P1_FT01,P1_FT01Z,P1_FT02,P1_FT02Z,P1_FT03,P1_FT03Z,P1_LCV01D,P1_LCV01Z,P1_LIT01,P1_PCV01D,P1_PCV01Z,P1_PCV02D,P1_PCV02Z,P1_PIT01,P1_PIT01_HH,P1_PIT02,P1_PP01AD,P1_PP01AR,P1_PP01BD,P1_PP01BR,P1_PP02D,P1_PP02R,P1_PP04,P1_PP04D,P1_PP04SP,P1_SOL01D,P1_SOL03D,P1_STSP,P1_TIT01,P1_TIT02,P1_TIT03,P2_24Vdc,P2_ATSW_Lamp,P2_AutoGO,P2_AutoSD,P2_Emerg,P2_MASW,P2_MASW_Lamp,P2_ManualGO,P2_ManualSD,P2_OnOff,P2_RTR,P2_SCO,P2_SCST,P2_SIT01,P2_TripEx,P2_VIBTR01,P2_VIBTR02,P2_VIBTR03,P2_VIBTR04,P2_VT01,P2_VTR01,P2_VTR02,P2_VTR03,P2_VTR04,P3_FIT01,P3_LCP01D,P3_LCV01D,P3_LH01,P3_LIT01,P3_LL01,P3_PIT01,P4_HT_FD,P4_HT_PO,P4_HT_PS,P4_LD,P4_ST_FD,P4_ST_GOV,P4_ST_LD,P4_ST_PO,P4_ST_PS,P4_ST_PT01,P4_ST_TT01,x1001_05_SETPOINT_OUT,x1001_15_ASSIGN_OUT,x1002_07_SETPOINT_OUT,x1002_08_SETPOINT_OUT,x1003_10_SETPOINT_OUT,x1003_18_SETPOINT_OUT,x1003_24_SUM_OUT
2022-08-12 16:21:11,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,16.18746,14.71863,15,25.92621,52.23344,53.05634,63.55283,330.89838,258.48389,1023.50391,239.4104,984.42072,16.24715,16.37421,356.34641,27.29701,27.81067,12,11.68976,1.05988,524320,1.17279,0,0,1,1,1,1,1.83093,0,27.48882,524320,524320,1,32.23266,36.70349,28.39069,28.03514,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.44122,920,1,7.1333,-2.5341,9.7968,-0.7885,12.03145,50,50,50,50,29,496,14624,70,17063,30,24,-0.00014,67.65405,7.94045,416.35925,0.00246,18781,348.23492,344.52765,20.16145,9964,27287,0.05148,1.07472,348.79922,982.02313,1054.11914,26.47805,30.3755
2022-08-12 16:21:12,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,16.0063,14.711,15,24.27063,52.24038,53.05634,62.59917,330.89838,272.02603,1023.18506,238.64743,984.85571,16.15032,16.35895,356.65314,27.27253,27.81067,12,11.68976,1.05911,524320,1.22238,0,0,1,1,1,1,1.87602,0,27.48882,524320,524320,1,32.23266,36.70349,28.39069,28.03517,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.44171,920,1,6.4993,-3.0478,9.696,-1.1099,11.9724,50,50,50,50,29,472,14656,70,17050,30,24,-0.00014,67.76263,7.94045,418.00494,0.0026,18819,348.88599,345.034,20.16145,9966,27285,0.05148,1.07071,348.79922,982.02313,1023.50378,26.47805,30.3755
2022-08-12 16:21:13,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,15.46625,15.55023,20.73694,22.42432,52.21252,53.05634,62.59917,325.93298,304.83246,1045.82751,238.64743,983.11615,16.15032,16.35895,356.60202,27.28195,27.81067,12,11.68976,1.05988,524320,1.27197,0,0,1,1,1,1,1.92111,0,27.48882,524320,524320,1,32.23266,36.71875,28.39069,28.03166,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.54767,920,1,7.2497,-3.342,10.1511,-1.0842,11.93304,50,50,50,50,29,448,14688,70,17032,30,24,-0.00029,67.88916,7.94045,420.28357,-0.00123,18910,350.42316,345.99249,20.16145,9966,27284,0.05148,1.07071,348.79922,982.02313,1023.185,26.47805,30.3755
2022-08-12 16:21:14,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,15.46625,15.55023,100,20.57037,52.27425,53.05634,62.78987,325.93298,328.29285,1100.67993,239.21962,984.42072,16.12248,16.46576,356.65314,27.29156,27.81067,12,11.68976,1.05911,524320,1.32462,0,0,1,1,1,1,1.96621,0,27.48882,524320,524320,1,32.23266,36.70349,28.39069,28.03166,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.54767,920,1,7.2497,-2.6313,10.1511,-1.0842,11.93304,50,50,50,50,29,424,14720,70,17003,30,24,-0.00014,68.07001,7.94045,419.28894,-0.00014,18845,348.54242,345.28723,20.16145,9962,27287,0.05148,1.0722,348.79922,982.02313,1045.82751,26.47805,30.38046
2022-08-12 16:21:15,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.41012,16.008,100,19.30389,52.21509,53.05634,63.7436,326.9259,342.21646,1139.90564,239.21962,984.42072,16.03454,16.46576,356.70422,27.33597,27.81067,12,11.68976,1.05988,524320,1.37039,0,0,1,1,1,1,2.0113,0,27.48882,524320,524320,1,32.24792,36.73401,28.39069,28.03521,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.54834,919,1,6.5273,-2.8854,9.6168,-1.0918,11.99532,50,50,50,50,29,400,14736,70,16995,30,24,-0.00014,68.23279,7.94045,420.10272,-0.00203,18941,350.6402,346.46265,20.16145,9969,27287,0.05148,1.07872,348.79922,982.02313,1100.67993,26.47805,30.4022
2022-08-12 16:21:16,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,13.58335,16.02325,100,19.52514,52.2055,53.05634,63.36213,331.89169,330.00946,1163.18591,239.02892,983.9859,15.97816,16.46576,356.80649,27.32314,27.81067,12,11.68976,1.06064,524320,1.37497,0,0,1,1,1,1,2.05639,0,27.48882,524320,524320,1,32.23266,36.71875,28.39069,28.03865,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.47778,918,1,7.0544,-3.3898,10.0847,-1.1431,11.92227,50,50,50,50,29,384,14768,70,16989,30,24,-0.00014,68.30511,7.94045,420.12079,-0.00087,18930,351.45404,346.53503,20.16145,9962,27284,0.05148,1.07517,348.79922,982.02313,1139.90564,26.47805,30.39038
2022-08-12 16:21:17,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,12.99359,13.82599,100,21.32568,52.21417,53.05634,62.21769,329.90546,295.29572,1142.77588,238.64743,983.11615,15.93922,16.46576,356.90869,27.35382,27.81067,12,11.69739,1.05988,524320,1.34369,0,0,1,1,1,1,2.10149,0,27.48882,524320,524320,1,32.23266,36.73401,28.39069,28.03689,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.51294,918,1,7.4024,-2.7832,10.0182,-0.8058,11.98906,50,50,50,50,29,368,14784,70,16989,30,24,-0.00014,68.48596,7.94045,420.75378,-0.00137,18968,351.94232,347.09558,20.16145,9969,27283,0.05148,1.08032,348.79922,982.02313,1163.18591,26.47805,30.40754
2022-08-12 16:21:18,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,13.09364,13.5437,100,23.11096,52.24285,53.05634,62.78987,323.94675,275.64996,1084.7345,239.6011,985.29053,15.91101,16.46576,356.95984,27.36406,27.81067,12,11.68976,1.05988,524320,1.28876,0,0,1,1,1,1,2.14658,0,27.48882,524320,524320,1,32.23266,36.73401,28.39069,28.04038,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.47845,919,1,6.6576,-2.6791,9.5785,-1.0001,12.01853,50,50,50,50,29,344,14816,70,16967,30,24,-0.00036,68.61255,7.94045,421.78461,-0.00224,19021,349.42853,347.72864,20.16145,9965,27285,0.05148,1.07964,348.79922,982.02313,1142.77588,26.47805,30.40525
2022-08-12 16:21:19,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,13.78455,13.53607,100,25.01831,52.14716,53.05634,63.55283,326.9259,263.06146,1051.88672,239.4104,984.85571,15.76161,16.46576,357.11319,27.37394,27.81067,12,11.68976,1.05988,524320,1.22696,0,0,1,1,1,1,2.19167,0,27.48882,524320,524320,1,32.24792,36.73401,28.39069,28.04038,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.47845,919,1,6.6576,-3.3898,9.5785,-1.0001,12.01853,50,50,50,50,29,328,14848,70,16958,30,24,-0.00014,68.72107,7.94045,419.6687,0.00029,18941,349.57318,347.11371,20.16145,9969,27287,0.05148,1.07964,348.79922,982.02313,1084.7345,26.47805,30.40525
2022-08-12 16:21:20,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.08608,13.53607,100,26.90277,52.15235,53.05634,62.98064,330.89838,243.22511,1030.83875,239.79187,985.72546,15.71791,16.46576,357.06204,27.40485,27.81067,12,11.68976,1.05988,524320,1.15829,0,0,1,1,1,1,2.23677,0,27.48882,524320,524320,1,32.23266,36.73401,28.39069,28.03338,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.54889,919,1,7.4203,-2.9877,10.0922,-0.8758,11.97523,50,50,50,50,29,312,14880,70,16941,30,24,-0.00014,68.86572,7.94045,420.33777,0.00137,18908,349.9892,347.27643,20.16145,9968,27287,0.05148,1.08364,348.79922,982.02313,1051.88672,26.47805,30.41861
2022-08-12 16:21:21,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.60963,13.53607,100,28.82537,52.10449,53.05634,63.36213,327.91922,224.7238,993.55328,239.98257,986.59528,15.52285,16.46576,357.11319,27.40485,27.81067,12,11.68976,1.05988,524320,1.08658,0,0,1,1,1,1,2.23677,0,27.48882,524320,524320,1,32.23266,36.76452,28.39069,28.03777,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.47876,919,1,6.8324,-2.5723,9.6729,-0.8819,12.03104,50,50,50,50,29,296,14896,70,16923,30,24,-0.00014,68.99231,7.94045,420.33777,0.00058,18945,349.9892,347.52966,20.16145,9966,27289,0.05148,1.08364,348.79922,982.02313,1030.83875,26.47805,30.40678
2022-08-12 16:21:22,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,15.09368,13.53607,84.07498,30.77087,52.05315,53.05634,63.36213,329.90546,206.60397,951.37024,239.4104,986.16028,15.47327,16.3208,356.90869,27.39811,27.81067,12,11.68976,1.05988,524320,1.01334,0,0,1,1,1,1,2.28186,0,27.48882,524320,524320,1,32.26318,36.76452,28.39069,28.03605,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.47845,918,1,6.6292,-3.3047,9.8098,-1.2554,11.92787,50,50,50,50,29,280,14912,70,16903,30,24,-0.00014,69.0285,7.94045,418.25812,0.00087,18930,348.1626,347.29456,20.16145,9965,27287,0.05148,1.08009,348.79922,982.02313,993.55328,26.47805,30.40792
2022-08-12 16:21:23,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,15.55287,13.53607,15,32.73163,52.05313,53.05634,60.69185,329.90546,186.95831,910.05707,239.21962,984.85571,15.50256,15.34424,356.75537,27.41002,27.81067,12,11.68976,1.06064,524320,0.93704,0,0,1,1,1,1,2.32696,0,27.48882,524320,524320,1,32.23266,36.76452,28.39069,28.03605,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.51337,918,1,7.455,-3.1521,10.1784,-0.9427,11.95312,50,50,50,50,29,264,14912,70,16893,30,24,-0.00014,69.17316,7.94045,418.71021,-0.00029,18947,348.18073,347.25836,20.16145,9969,27285,0.05148,1.08044,348.79922,982.02313,951.37024,26.47805,30.41059
2022-08-12 16:21:24,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,16.10645,13.64288,15,34.77631,52.09138,53.05634,60.88255,316.00223,176.08643,865.26495,239.4104,984.42072,15.49417,15.32135,356.75537,27.4205,27.81067,12,11.68976,1.07208,524320,0.86075,0,0,1,1,1,1,2.41714,0,27.48882,524320,524320,1,32.24792,36.76452,28.39069,28.03605,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.51337,918,1,7.455,-2.5269,10.1784,-0.9427,11.95312,50,50,50,50,29,248,14928,70,16880,30,24,-0.00014,69.22748,7.94045,417.80597,7e-05,18953,347.31262,347.40308,20.16145,9970,27284,0.05148,1.08089,348.79922,982.02313,910.05707,26.47805,30.40945
2022-08-12 16:21:25,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,16.33568,15.29083,15,35.25695,52.09832,53.05634,60.69185,316.99512,181.42697,840.47705,239.4104,984.85571,15.42765,15.29846,356.80649,27.36892,27.81067,12,11.68976,1.07819,524320,0.81802,0,0,1,1,1,1,2.46224,0,27.48882,524320,524320,1,32.24792,36.79505,28.39069,28.03166,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.51404,919,1,6.5181,-2.5269,9.7287,-1.1816,11.95773,50,50,50,50,29,240,14928,70,16880,30,24,-0.00014,69.22748,7.94045,417.04645,7e-05,18929,347.05951,347.40308,20.16145,9970,27281,0.05148,1.08089,348.79922,982.02313,865.26495,26.47805,30.40945
2022-08-12 16:21:26,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,15.99484,15.64941,15,33.92944,52.07046,53.05634,61.64551,316.00223,193.634,852.6535,239.4104,984.85571,15.36875,15.2832,357.01096,27.34128,27.81067,12,11.68976,1.082,524320,0.8432,0,0,1,1,1,1,2.50733,0,27.48882,524320,524320,1,32.26318,36.76452,28.39069,28.03257,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.51392,919,1,7.3556,-3.2942,10.1945,-1.0303,11.9411,50,50,50,50,29,240,14928,70,16864,30,24,-0.00014,69.22748,7.94045,417.04645,0.00036,18929,347.05951,347.22223,20.16145,9970,27281,0.05148,1.07986,348.79922,982.02313,840.47705,26.47805,30.40602
2022-08-12 16:21:27,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,15.39711,15.66467,32.49163,31.9458,52.05913,53.05634,61.45473,320.96759,213.47044,880.48553,239.6011,984.85571,15.28438,15.29083,357.16431,27.3172,27.81067,12,11.68976,1.08353,524320,0.90652,0,0,1,1,1,1,2.55242,0,27.48882,524320,524320,1,32.23266,36.79505,28.39069,28.03602,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.44385,920,1,7.2337,-2.577,9.8843,-0.7455,12.02522,50,50,50,50,29,224,14928,70,16845,30,24,-0.00014,69.29974,7.94045,416.61237,-0.00029,18945,347.05951,347.09558,20.16145,9970,27291,0.05148,1.08067,348.79922,982.02313,852.6535,26.47805,30.40869
2022-08-12 16:21:28,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.53377,15.66467,100,29.93927,52.0478,53.05634,62.02699,319.97427,233.49759,925.71259,239.21962,985.29053,15.18958,15.31372,357.16431,27.31233,27.81067,12,11.68976,1.08429,524320,0.97214,0,0,1,1,1,1,2.59752,0,27.48882,524320,524320,1,32.24792,36.79505,28.39069,28.03602,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.44385,920,1,7.2337,-2.9512,9.8843,-0.7455,12.02522,50,50,50,50,29,216,14928,70,16829,30,24,-0.00014,69.26355,7.94045,417.29962,-0.00275,18924,345.41376,346.58929,20.16145,9970,27291,0.05148,1.07861,348.79922,982.02313,880.48553,26.47805,30.40182
2022-08-12 16:21:29,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,13.6236,15.66467,100,28.7796,52.0182,53.05634,60.69185,322.95383,249.51932,971.37451,239.21962,984.42072,15.17064,15.2832,357.16431,27.29607,27.81067,12,11.68976,1.08429,524320,1.03317,0,0,1,1,1,1,2.64261,0,27.48882,524320,524320,1,32.26318,36.8103,28.39069,28.04119,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.51379,918,1,7.1189,-3.3909,10.1041,-1.1476,11.92221,50,50,50,50,29,208,14928,70,16820,30,24,-0.00014,69.29974,7.94045,415.27417,-0.00014,18867,345.54034,346.17334,20.16145,9970,27283,0.05148,1.07586,348.79922,982.02313,925.71259,26.47805,30.39267
2022-08-12 16:21:30,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,12.84983,15.58838,100,29.17633,52.04167,53.05634,60.31037,316.00223,239.4104,1007.90405,239.6011,984.42072,15.11963,15.2832,357.16431,27.27881,27.81067,12,11.68976,1.08276,524320,1.03088,0,0,1,1,1,1,2.6877,0,27.48882,524320,524320,1,32.24792,36.8103,28.39069,28.03429,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.44318,919,1,7.3553,-2.7323,9.948,-0.8127,11.99585,50,50,50,50,29,192,14912,70,16807,30,24,-0.00014,69.29974,7.94045,414.02631,-0.00159,18898,343.89465,346.35419,20.16145,9970,27283,0.05148,1.07895,348.79922,982.02313,971.37451,26.47805,30.40297
2022-08-12 16:21:31,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,13.00612,14.09302,100,30.9845,52.03208,53.05634,61.07325,314.01599,206.2225,984.85571,239.6011,985.29053,15.03318,15.2832,356.95984,27.29883,27.81067,12,11.68976,1.08276,524320,0.98053,0,0,1,1,1,1,2.7328,0,27.48882,524320,524320,1,32.26318,36.8103,28.39069,28.02993,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.54871,918,1,6.6054,-2.7592,9.6405,-1.0007,12.01101,50,50,50,50,29,184,14912,70,16793,30,24,-0.00014,69.29974,7.94045,413.44763,7e-05,18858,344.69037,345.79352,20.16145,9970,27292,0.05148,1.07666,348.79922,982.02313,1007.90405,26.47805,30.39534
2022-08-12 16:21:32,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,13.00612,14.09302,100,32.99865,51.98595,53.05634,61.26403,317.98807,186.95831,909.18732,239.6011,985.29053,15.03318,15.2832,356.85757,27.27104,27.81067,12,11.68976,1.08353,524320,0.91568,0,0,1,1,1,1,2.77789,0,27.48882,524320,524320,1,32.26318,36.82556,28.39069,28.0351,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.44318,919,1,6.8858,-3.4086,10.0076,-1.194,11.92443,50,50,50,50,29,176,14896,70,16774,30,24,-0.00014,69.29974,7.94045,413.79126,0.00051,18825,343.85846,345.3595,20.16145,9970,27288,0.05148,1.0746,348.79922,982.02313,984.85571,26.47805,30.39534
2022-08-12 16:21:33,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.49383,12.61291,100,35.10437,51.97289,53.05634,61.26403,318.98138,167.50334,865.26495,239.4104,984.85571,14.99366,15.2832,356.95984,27.26055,27.81067,12,11.68976,1.08276,524320,0.85007,0,0,1,1,1,1,2.77789,0,27.48882,524320,524320,1,32.26318,36.82556,28.39069,28.0351,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.44318,919,1,6.8858,-2.9438,10.0076,-1.194,11.92443,50,50,50,50,29,160,14896,70,16756,30,24,-0.00014,69.22748,7.94045,412.52527,-0.00087,18834,343.35211,345.21484,20.16145,9970,27292,0.05148,1.07414,348.79922,982.02313,909.18732,26.47805,30.38694
2022-08-12 16:21:34,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,15.01975,12.57477,96.64288,37.07275,51.97808,53.05634,61.45473,318.98138,151.48161,820.90759,239.4104,984.85571,14.92581,15.2832,356.95984,27.2833,27.81067,12,11.68976,1.08429,524320,0.78445,0,0,1,1,1,1,2.86808,0,27.48882,524320,524320,1,32.26318,36.84082,28.39069,28.03689,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.51337,918,1,6.771,-2.6089,9.6587,-0.9058,12.02925,50,50,50,50,29,160,14896,70,16738,30,24,-0.00014,69.17316,7.94045,411.96472,-0.00051,18805,343.62341,345.07019,20.16145,9970,27288,0.05148,1.07861,348.79922,982.02313,865.26495,26.47805,30.40182
2022-08-12 16:21:35,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,15.43167,13.88702,26.61623,38.91143,51.96675,53.05634,61.07325,319.97427,146.14105,784.37805,239.79187,984.85571,14.87422,15.2832,357.01096,27.26419,27.81067,12,11.68976,1.08429,524320,0.72342,0,0,1,1,1,1,2.91317,0,27.48882,524320,524320,1,32.26318,36.84082,28.39069,28.03608,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.51447,919,1,6.6764,-3.3455,9.8891,-1.2091,11.92336,50,50,50,50,29,144,14880,70,16729,30,24,-0.00014,69.15509,7.94045,410.9339,0.00224,18748,341.83307,344.50952,20.16145,9970,27292,0.05148,1.07689,348.79922,982.02313,820.90759,26.47805,30.3961
2022-08-12 16:21:36,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,15.64588,15.00854,15,40.80353,51.95542,53.05634,61.45473,317.98807,140.41896,760.90771,239.6011,985.72546,14.77879,15.2832,357.06204,27.24007,27.81067,12,11.68976,1.08429,524320,0.67154,0,0,1,1,1,1,2.95827,0,27.48882,524320,524320,1,32.26318,36.85607,28.39069,28.02905,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.51422,919,1,7.432,-3.1017,10.1378,-0.932,11.95794,50,50,50,50,29,136,14864,70,16721,30,24,-0.00014,69.10083,7.94045,411.91046,7e-05,18793,343.11707,344.6723,20.16145,9970,27289,0.05148,1.073,348.79922,982.02313,784.37805,26.47805,30.38313
2022-08-12 16:21:37,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,15.97706,15.07721,15,41.4978,51.90756,53.05634,59.92889,319.97427,132.9803,731.11469,239.98257,985.29053,14.73287,15.2832,357.01096,27.24884,27.81067,12,11.68976,1.08353,524320,0.63339,0,0,1,1,1,1,3.00336,0,27.48882,524320,524320,1,32.26318,36.85607,28.39069,28.02905,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.51422,919,1,7.432,-2.5234,10.1378,-0.932,11.95794,50,50,50,50,29,136,14864,70,16712,30,24,-0.00014,69.0285,7.94045,409.52332,0.00116,18702,342.77344,343.85846,20.16145,9970,27284,0.05148,1.07574,348.79922,982.02313,760.90771,26.47805,30.39228
2022-08-12 16:21:38,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,16.44674,15.07721,15,40.62042,51.91102,53.05634,61.07325,312.02975,136.41354,692.38409,239.79187,986.16028,14.65201,15.2832,357.06204,27.22995,27.81067,12,11.68976,1.082,524320,0.64102,0,0,1,1,1,1,3.04845,0,27.48882,524320,524320,1,32.26318,36.8866,28.39069,28.0421,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.47968,918,1,6.5287,-3.2305,9.7213,-1.2481,11.94746,50,50,50,50,29,128,14848,70,16694,30,24,-0.00036,69.0285,7.94045,412.34448,-0.00253,18797,342.53833,344.34674,20.16145,9970,27287,0.05148,1.0722,348.79922,982.02313,731.11469,26.47805,30.38046
2022-08-12 16:21:39,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,16.03529,15.06958,15,38.76648,51.86142,53.05634,62.21769,317.98807,148.62056,710.25983,239.98257,985.72546,14.6044,15.2832,357.01096,27.22995,27.81067,12,11.68976,1.082,524320,0.68375,0,0,1,1,1,1,3.09355,0,27.48882,524320,524320,1,32.26318,36.87133,28.39069,28.03689,1,1,119.04872,0,0,0,0,12.92742,1,2880,54776,720.44409,918,1,7.3904,-3.2625,10.1794,-1.0444,11.94553,50,50,50,50,29,120,14832,70,16683,30,24,-0.00014,68.99231,7.94045,410.86157,-0.00101,18741,340.8927,343.73193,20.16145,9970,27291,0.05148,1.0722,348.79922,982.02313,692.38409,26.47805,30.38008
2022-08-12 16:21:40,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.89588,15.06958,100,36.84387,51.86314,53.05634,61.45473,323.94675,162.73497,773.81769,239.79187,986.16028,14.53956,15.2832,356.95984,27.23169,27.81067,12,11.68976,1.08353,524320,0.73791,0,0,1,1,1,1,3.13864,0,27.48882,524320,524320,1,32.26318,36.8866,28.39069,28.03429,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.51379,919,1,7.1547,-2.5906,9.7999,-0.8199,12.02991,50,50,50,50,29,112,14816,70,16656,30,24,-0.00036,68.92004,7.94045,410.0116,-0.00109,18772,341.01923,343.67761,20.16145,9970,27288,0.05148,1.07208,348.79922,982.02313,710.25983,26.47805,30.3858
2022-08-12 16:21:41,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.16642,15.07721,100,35.06622,51.83006,53.05634,61.45473,319.97427,178.9474,810.03571,239.79187,985.72546,14.50875,15.2832,357.06204,27.22774,27.81067,12,11.68976,1.08429,524320,0.79666,0,0,1,1,1,1,3.18373,0,27.48882,524320,524320,1,32.26318,36.87133,28.39069,28.03081,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.51373,920,1,6.5024,-3.0349,9.6859,-1.1435,11.97808,50,50,50,50,29,104,14800,70,16644,30,24,-0.00014,68.86572,7.94045,407.94995,0.00014,18702,340.85651,343.22552,20.16145,9970,27287,0.05148,1.0738,348.79922,982.02313,773.81769,26.47805,30.38198
2022-08-12 16:21:42,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,13.41123,15.06958,100,35.00519,51.83178,53.05634,61.26403,319.97427,179.90114,847.00006,239.79187,985.72546,14.43699,15.14587,357.01096,27.21286,27.81067,12,11.68976,1.08353,524320,0.80887,0,0,1,1,1,1,3.22883,0,27.48882,524320,524320,1,32.26318,36.8866,28.39069,28.03081,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.51373,920,1,6.5024,-3.37,9.6859,-1.1435,11.97808,50,50,50,50,29,96,14800,70,16638,30,24,-0.00014,68.7934,7.94045,410.82538,-0.00029,18716,340.09692,343.09894,20.16145,9970,27289,0.05148,1.07071,348.79922,982.02313,810.03571,26.47805,30.3755
2022-08-12 16:21:43,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,13.18774,15.06195,100,36.72943,51.81697,53.05634,57.8308,318.98138,166.74039,849.17462,239.6011,985.72546,14.38987,14.28375,356.60202,27.20083,27.81067,12,11.68976,1.08505,524320,0.76233,0,0,1,1,1,1,3.27392,0,27.48882,524320,524320,1,32.26318,36.8866,28.39069,28.03602,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.47937,917,1,7.3245,-2.6685,9.9566,-0.7672,12.00324,50,50,50,50,29,96,14784,70,16618,30,24,-0.00036,68.7934,7.94045,410.10199,-0.00137,18753,341.81494,343.40637,20.16145,9970,27287,0.05148,1.06785,348.79922,982.02313,847.00006,26.47805,30.36596
2022-08-12 16:21:44,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,13.47385,13.72681,100,38.69018,51.80216,53.05634,58.0215,301.10565,142.51704,819.16809,239.6011,985.29053,14.41957,14.21509,356.60202,27.17139,27.81067,12,11.68976,1.10184,524320,0.71197,0,0,1,1,1,1,3.31901,0,27.48882,524320,524320,1,32.26318,36.90186,28.39069,28.03605,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.40869,918,1,6.5872,-2.7882,9.6185,-1.0267,12.00745,50,50,50,50,29,88,14768,70,16609,30,24,-0.00036,68.68488,7.94045,410.24664,-0.00094,18731,338.52356,342.84583,20.16145,9970,27291,0.05148,1.06876,348.79922,982.02313,849.17462,26.47805,30.36901
2022-08-12 16:21:45,hai-testbed-01,HAI 23.05 industrial testbed,industrial_control_system,14.51458,12.85705,100,40.60516,51.80562,53.05634,58.0215,302.0986,127.83046,742.0387,239.98257,985.29053,14.36822,14.22272,356.70422,27.07948,27.81067,12,11.68976,1.11252,524320,0.66849,0,0,1,1,1,1,3.36411,0,27.48882,524320,524320,1,32.27843,36.90186,28.39069,28.03868,1,1,119.04872,0,0,0,0,12.92742,1,2880,54777,720.44305,919,1,6.9246,-3.4019,10.0247,-1.1871,11.92392,50,50,50,50,29,80,14768,70,16600,30,24,-0.00036,68.61255,7.94045,410.19244,-0.00022,18694,342.61066,342.77344,20.16145,9970,27292,0.05148,1.07048,348.79922,982.02313,819.16809,26.47805,30.37474
